date,country,channel,campaign,impressions,clicks,sessions,conversions,cost,revenue
2025-02-14,UK,Paid Search,Shopping_Top_Products,39786,1709,1601,86,3615.78,9793.56
2025-02-14,UK,Paid Social,Social_Retargeting_DPA,24978,419,399,6,404.88,413.36
2025-02-14,UK,Paid Social,TikTok_UGC_Collab,55467,969,838,14,1123.27,1508.41
2025-02-14,UK,Paid Social,LinkedIn_B2B_LeadGen,18481,268,249,5,293.23,482.72
2025-02-14,UK,Organic,SEO_Branded_Home,48724,7512,7273,269,0.0,29795.77
2025-02-14,DE,Paid Search,Search_Retargeting,19701,803,751,31,2123.51,4200.17
2025-02-14,DE,Paid Search,Brand_Exact_Match,7490,314,273,14,639.99,1498.63
2025-02-14,DE,Paid Social,IG_Showcase_Video,30717,400,361,5,417.12,632.47
2025-02-14,DE,Paid Social,Social_Retargeting_DPA,10623,128,111,2,128.07,234.35
2025-02-14,DE,Organic,SEO_Branded_Home,37131,5030,4870,172,0.0,14216.46
2025-02-14,FR,Paid Search,Generic_Search_Q1,10120,365,356,16,890.31,1643.18
2025-02-14,FR,Paid Search,Search_Retargeting,14983,661,575,40,1464.74,5086.29
2025-02-14,FR,Paid Social,Social_Retargeting_DPA,44290,637,621,8,690.16,570.96
2025-02-14,FR,Paid Social,LinkedIn_B2B_LeadGen,14267,257,219,3,350.79,271.89
2025-02-14,FR,Organic,Email_Newsletter_Weekly,19197,2649,2502,73,0.0,6284.15
2025-02-14,AU,Paid Search,Search_Retargeting,6393,294,256,10,620.58,1321.77
2025-02-14,AU,Paid Search,Competitor_Targeting,8327,323,292,10,637.88,1519.97
2025-02-14,AU,Paid Social,LinkedIn_B2B_LeadGen,30190,450,437,12,446.95,676.5
2025-02-14,AU,Paid Social,Social_Retargeting_DPA,9767,151,131,3,146.86,264.72
2025-02-14,AU,Organic,Referral_Program,19286,3206,3125,136,0.0,8410.46
2025-02-14,AU,Organic,Direct_Traffic,12340,1761,1609,44,0.0,6340.74
2025-02-14,AU,Organic,SEO_Branded_Home,3068,499,472,16,0.0,1816.42
2025-02-15,US,Paid Search,Search_Retargeting,45874,1769,1672,82,4640.17,10957.47
2025-02-15,US,Paid Search,Shopping_Top_Products,67960,2690,2343,161,6032.32,19555.13
2025-02-15,US,Paid Social,FB_Prospecting_Q1,4090,67,63,1,80.17,85.3
2025-02-15,US,Paid Social,LinkedIn_B2B_LeadGen,52824,961,913,16,1479.64,1579.96
2025-02-15,US,Organic,SEO_Branded_Home,52377,7529,6613,125,0.0,15753.78
2025-02-15,US,Organic,Email_Newsletter_Weekly,69523,9162,8940,219,0.0,24277.5
2025-02-15,US,Organic,Referral_Program,41334,6278,5546,194,0.0,22547.12
2025-02-15,UK,Paid Search,Shopping_Top_Products,27337,936,826,43,1947.24,6460.94
2025-02-15,UK,Paid Social,FB_Prospecting_Q1,48955,677,622,14,660.96,1061.05
2025-02-15,UK,Organic,Direct_Traffic,53120,7811,6696,163,0.0,17420.85
2025-02-15,UK,Organic,SEO_NonBranded_Blog,27278,4002,3878,97,0.0,11966.58
2025-02-15,DE,Paid Search,Competitor_Targeting,41628,1715,1507,65,3701.9,7976.94
2025-02-15,DE,Paid Social,TikTok_UGC_Collab,17958,295,251,5,293.75,498.64
2025-02-15,DE,Organic,SEO_NonBranded_Blog,17512,2635,2475,47,0.0,4372.61
2025-02-15,FR,Paid Search,Search_Retargeting,44354,1872,1748,80,4048.64,8663.81
2025-02-15,FR,Paid Search,Shopping_Top_Products,34524,1334,1186,64,3026.67,8045.34
2025-02-15,FR,Paid Social,IG_Showcase_Video,21169,262,238,5,298.23,427.28
2025-02-15,FR,Paid Social,TikTok_UGC_Collab,22812,367,318,6,439.42,431.49
2025-02-15,FR,Paid Social,LinkedIn_B2B_LeadGen,34330,459,411,6,412.3,444.95
2025-02-15,FR,Organic,Email_Newsletter_Weekly,19148,3458,2996,86,0.0,8711.53
2025-02-15,FR,Organic,Referral_Program,7131,1236,1184,38,0.0,3535.98
2025-02-15,FR,Organic,SEO_NonBranded_Blog,29178,4371,4265,146,0.0,14447.66
2025-02-15,AU,Paid Search,Generic_Search_Q1,22367,900,794,32,2033.33,3650.9
2025-02-15,AU,Paid Social,LinkedIn_B2B_LeadGen,25687,479,458,7,468.03,469.73
2025-02-15,AU,Paid Social,FB_Prospecting_Q1,12957,174,152,2,203.14,136.97
2025-02-15,AU,Organic,SEO_Branded_Home,29204,4805,4438,63,0.0,6937.46
2025-02-15,AU,Organic,Referral_Program,29378,4944,4600,144,0.0,12884.4
2025-02-16,US,Paid Search,Shopping_Top_Products,68901,2647,2467,161,5847.12,13701.5
2025-02-16,US,Paid Social,TikTok_UGC_Collab,53958,801,703,13,927.24,974.02
2025-02-16,US,Paid Social,IG_Showcase_Video,34779,593,542,8,719.24,756.16
2025-02-16,US,Organic,Direct_Traffic,21186,3014,2813,57,0.0,3561.52
2025-02-16,UK,Paid Search,Shopping_Top_Products,14674,650,576,31,1808.9,3257.96
2025-02-16,UK,Paid Search,Brand_Exact_Match,51438,1707,1624,81,3952.82,8266.71
2025-02-16,UK,Paid Search,Competitor_Targeting,56784,2186,1884,94,4745.86,12578.04
2025-02-16,UK,Paid Social,LinkedIn_B2B_LeadGen,27261,406,390,8,492.82,438.76
2025-02-16,UK,Paid Social,IG_Showcase_Video,15619,225,215,5,256.25,454.84
2025-02-16,UK,Paid Social,Social_Retargeting_DPA,23984,346,323,6,380.46,537.73
2025-02-16,UK,Organic,Email_Newsletter_Weekly,44880,6340,5459,173,0.0,15845.79
2025-02-16,UK,Organic,SEO_Branded_Home,20581,3515,3333,119,0.0,6146.45
2025-02-16,DE,Paid Search,Brand_Exact_Match,23098,795,776,32,1868.39,4722.88
2025-02-16,DE,Paid Search,Generic_Search_Q1,37525,1722,1511,51,4363.03,6969.37
2025-02-16,DE,Paid Social,LinkedIn_B2B_LeadGen,29086,433,422,4,480.6,289.22
2025-02-16,DE,Organic,Email_Newsletter_Weekly,6888,1023,971,25,0.0,2171.24
2025-02-16,DE,Organic,SEO_Branded_Home,17567,2384,2070,59,0.0,3221.11
2025-02-16,FR,Paid Search,Generic_Search_Q1,29412,956,892,57,2126.16,5908.64
2025-02-16,FR,Paid Search,Search_Retargeting,8029,280,247,11,634.97,1225.87
2025-02-16,FR,Paid Social,LinkedIn_B2B_LeadGen,27960,405,367,8,385.46,482.48
2025-02-16,FR,Paid Social,IG_Showcase_Video,23292,337,290,4,366.38,367.25
2025-02-16,FR,Paid Social,TikTok_UGC_Collab,1248,18,15,0,19.97,0.0
2025-02-16,FR,Organic,Email_Newsletter_Weekly,38379,6188,5720,193,0.0,18671.48
2025-02-16,FR,Organic,SEO_NonBranded_Blog,13517,2143,2044,55,0.0,7438.27
2025-02-16,AU,Paid Search,Search_Retargeting,7674,386,331,21,802.28,3451.72
2025-02-16,AU,Paid Social,TikTok_UGC_Collab,22332,291,251,6,302.96,330.63
2025-02-16,AU,Paid Social,LinkedIn_B2B_LeadGen,2394,35,33,0,35.64,0.0
2025-02-16,AU,Organic,Referral_Program,10705,1622,1509,49,0.0,5620.47
2025-02-16,AU,Organic,Direct_Traffic,855,119,107,2,0.0,130.33
2025-02-16,AU,Organic,SEO_Branded_Home,12834,1816,1751,51,0.0,4191.37
2025-02-17,US,Paid Search,Competitor_Targeting,73821,2868,2646,124,7749.92,12112.64
2025-02-17,US,Paid Social,TikTok_UGC_Collab,55369,880,815,16,1122.21,1158.41
2025-02-17,US,Paid Social,IG_Showcase_Video,9031,117,110,1,163.79,97.39
2025-02-17,US,Organic,Direct_Traffic,64569,9289,8301,290,0.0,22010.68
2025-02-17,US,Organic,SEO_NonBranded_Blog,10405,1696,1491,31,0.0,3621.56
2025-02-17,US,Organic,Referral_Program,58029,7843,7408,204,0.0,18888.27
2025-02-17,UK,Paid Search,Competitor_Targeting,57741,2066,1771,90,4297.3,12404.68
2025-02-17,UK,Paid Search,Generic_Search_Q1,56088,2089,1958,137,5023.68,15948.57
2025-02-17,UK,Paid Social,LinkedIn_B2B_LeadGen,13136,209,193,4,246.5,233.19
2025-02-17,UK,Organic,Referral_Program,31699,4167,3702,81,0.0,9397.42
2025-02-17,UK,Organic,SEO_Branded_Home,37435,5781,5230,199,0.0,19709.02
2025-02-17,DE,Paid Search,Brand_Exact_Match,25937,948,886,57,2200.8,6606.56
2025-02-17,DE,Paid Search,Generic_Search_Q1,13171,527,466,24,1324.51,3114.49
2025-02-17,DE,Paid Social,LinkedIn_B2B_LeadGen,38770,606,534,9,667.09,741.41
2025-02-17,DE,Organic,Email_Newsletter_Weekly,15893,2568,2348,52,0.0,4033.7
2025-02-17,DE,Organic,SEO_NonBranded_Blog,40043,6123,5402,189,0.0,20040.4
2025-02-17,DE,Organic,Referral_Program,14123,1937,1656,54,0.0,6432.87
2025-02-17,FR,Paid Search,Brand_Exact_Match,20826,784,690,36,1783.75,3837.04
2025-02-17,FR,Paid Search,Generic_Search_Q1,5305,206,193,13,401.53,1634.12
2025-02-17,FR,Paid Social,TikTok_UGC_Collab,41313,641,627,15,607.82,541.52
2025-02-17,FR,Organic,Direct_Traffic,19724,3056,2671,102,0.0,15446.0
2025-02-17,FR,Organic,Email_Newsletter_Weekly,7152,1043,936,27,0.0,2518.43
2025-02-17,FR,Organic,SEO_NonBranded_Blog,42811,6603,5743,202,0.0,14725.35
2025-02-17,AU,Paid Search,Generic_Search_Q1,22990,1012,965,52,2052.37,7474.31
2025-02-17,AU,Paid Search,Brand_Exact_Match,22237,785,707,39,1884.07,5881.19
2025-02-17,AU,Paid Social,IG_Showcase_Video,23918,387,340,5,373.66,334.77
2025-02-17,AU,Paid Social,TikTok_UGC_Collab,9282,141,121,1,139.61,75.4
2025-02-17,AU,Paid Social,Social_Retargeting_DPA,7983,119,115,2,141.57,205.67
2025-02-17,AU,Organic,Direct_Traffic,11743,1844,1742,45,0.0,3322.38
2025-02-17,AU,Organic,SEO_Branded_Home,20095,2903,2761,76,0.0,8341.25
2025-02-18,US,Paid Search,Competitor_Targeting,14433,612,554,26,1873.53,3370.36
2025-02-18,US,Paid Search,Brand_Exact_Match,46819,1855,1663,68,5167.13,7884.04
2025-02-18,US,Paid Social,LinkedIn_B2B_LeadGen,52468,756,740,8,951.2,555.18
2025-02-18,US,Paid Social,TikTok_UGC_Collab,48034,660,588,15,906.39,800.81
2025-02-18,US,Organic,SEO_NonBranded_Blog,25683,3747,3443,106,0.0,10797.54
2025-02-18,US,Organic,SEO_Branded_Home,5824,1013,912,28,0.0,2938.75
2025-02-18,UK,Paid Search,Shopping_Top_Products,18873,720,656,37,1732.52,4572.91
2025-02-18,UK,Paid Search,Competitor_Targeting,11574,474,418,20,1137.07,2196.57
2025-02-18,UK,Paid Search,Generic_Search_Q1,56097,2456,2340,100,5742.99,15487.11
2025-02-18,UK,Paid Social,LinkedIn_B2B_LeadGen,58734,1049,987,20,1086.73,1431.04
2025-02-18,UK,Paid Social,FB_Prospecting_Q1,44076,613,590,9,674.12,864.48
2025-02-18,UK,Organic,Email_Newsletter_Weekly,25909,4300,3951,82,0.0,7697.7
2025-02-18,UK,Organic,Referral_Program,52524,8277,7495,260,0.0,30266.32
2025-02-18,UK,Organic,Direct_Traffic,7560,996,926,31,0.0,3466.9
2025-02-18,DE,Paid Search,Search_Retargeting,49283,2010,1908,91,3957.94,10271.21
2025-02-18,DE,Paid Search,Competitor_Targeting,4211,180,159,8,357.67,713.69
2025-02-18,DE,Paid Social,FB_Prospecting_Q1,8745,138,122,3,171.17,312.71
2025-02-18,DE,Paid Social,LinkedIn_B2B_LeadGen,23165,334,305,7,374.42,443.65
2025-02-18,DE,Organic,SEO_Branded_Home,33223,5007,4778,112,0.0,10094.13
2025-02-18,DE,Organic,SEO_NonBranded_Blog,25368,4009,3780,118,0.0,6611.61
2025-02-18,DE,Organic,Email_Newsletter_Weekly,43980,5687,5448,132,0.0,11049.93
2025-02-18,FR,Paid Search,Competitor_Targeting,13624,577,496,30,1406.7,3930.02
2025-02-18,FR,Paid Search,Search_Retargeting,2276,105,101,4,216.39,429.27
2025-02-18,FR,Paid Social,LinkedIn_B2B_LeadGen,21834,367,355,8,376.38,993.55
2025-02-18,FR,Paid Social,IG_Showcase_Video,28859,416,373,7,455.72,571.47
2025-02-18,FR,Organic,SEO_NonBranded_Blog,4536,669,628,10,0.0,1013.84
2025-02-18,FR,Organic,Direct_Traffic,21896,3356,2980,87,0.0,7458.94
2025-02-18,AU,Paid Search,Competitor_Targeting,30843,1171,1052,59,2689.27,6138.92
2025-02-18,AU,Paid Search,Search_Retargeting,11167,449,410,20,969.61,1621.48
2025-02-18,AU,Paid Social,FB_Prospecting_Q1,9899,171,161,4,181.91,219.11
2025-02-18,AU,Paid Social,IG_Showcase_Video,15672,251,218,3,319.83,191.72
2025-02-18,AU,Organic,Referral_Program,12364,1915,1786,57,0.0,6720.06
2025-02-18,AU,Organic,SEO_Branded_Home,8270,1327,1221,47,0.0,3201.13
2025-02-18,AU,Organic,Direct_Traffic,13822,2029,1923,45,0.0,4237.82
2025-02-19,US,Paid Search,Search_Retargeting,33517,1448,1411,49,3899.88,4356.44
2025-02-19,US,Paid Search,Shopping_Top_Products,55209,1757,1518,79,4460.6,6026.53
2025-02-19,US,Paid Search,Generic_Search_Q1,6198,221,213,8,543.51,875.37
2025-02-19,US,Paid Social,IG_Showcase_Video,23817,408,397,9,580.87,765.27
2025-02-19,US,Paid Social,Social_Retargeting_DPA,41334,593,515,9,633.1,570.73
2025-02-19,US,Paid Social,TikTok_UGC_Collab,5485,82,74,1,97.73,71.15
2025-02-19,US,Organic,Direct_Traffic,8695,1389,1212,44,0.0,4867.86
2025-02-19,US,Organic,SEO_NonBranded_Blog,46684,6893,6516,198,0.0,18699.83
2025-02-19,US,Organic,Email_Newsletter_Weekly,50451,7277,6622,198,0.0,14756.9
2025-02-19,UK,Paid Search,Brand_Exact_Match,46813,2102,1884,114,4683.69,13792.86
2025-02-19,UK,Paid Search,Generic_Search_Q1,24408,963,831,39,2402.73,3319.94
2025-02-19,UK,Paid Social,IG_Showcase_Video,54012,803,774,11,1008.39,1130.62
2025-02-19,UK,Organic,SEO_NonBranded_Blog,18644,2408,2167,70,0.0,5923.16
2025-02-19,DE,Paid Search,Brand_Exact_Match,13157,635,551,29,1546.3,3993.19
2025-02-19,DE,Paid Social,IG_Showcase_Video,46838,788,745,12,880.42,941.41
2025-02-19,DE,Paid Social,Social_Retargeting_DPA,3720,54,52,1,58.05,60.15
2025-02-19,DE,Paid Social,TikTok_UGC_Collab,3535,47,40,0,54.81,0.0
2025-02-19,DE,Organic,Referral_Program,24411,3746,3242,76,0.0,7086.74
2025-02-19,DE,Organic,Direct_Traffic,49636,8067,7206,234,0.0,18791.43
2025-02-19,DE,Organic,Email_Newsletter_Weekly,19555,3058,2966,108,0.0,11582.66
2025-02-19,FR,Paid Search,Shopping_Top_Products,30818,1164,1098,42,2739.57,5773.85
2025-02-19,FR,Paid Search,Brand_Exact_Match,23967,1061,913,35,2238.51,4708.24
2025-02-19,FR,Paid Social,LinkedIn_B2B_LeadGen,37818,563,542,10,595.31,1122.2
2025-02-19,FR,Paid Social,FB_Prospecting_Q1,19692,366,346,7,374.56,663.9
2025-02-19,FR,Organic,Direct_Traffic,28966,4493,4132,110,0.0,15060.62
2025-02-19,AU,Paid Search,Shopping_Top_Products,20216,925,845,36,1817.31,4234.6
2025-02-19,AU,Paid Search,Competitor_Targeting,5557,193,172,6,408.17,459.4
2025-02-19,AU,Paid Social,Social_Retargeting_DPA,15804,282,247,4,330.89,426.03
2025-02-19,AU,Paid Social,LinkedIn_B2B_LeadGen,8866,135,131,3,143.03,189.96
2025-02-19,AU,Organic,SEO_NonBranded_Blog,24470,3726,3643,89,0.0,12460.31
2025-02-19,AU,Organic,SEO_Branded_Home,27764,3851,3704,113,0.0,13013.67
2025-02-20,US,Paid Search,Shopping_Top_Products,65236,2213,1908,101,6216.18,8401.68
2025-02-20,US,Paid Search,Search_Retargeting,46116,1842,1677,91,4728.36,5685.8
2025-02-20,US,Paid Social,IG_Showcase_Video,32334,493,422,7,729.35,401.3
2025-02-20,US,Organic,SEO_Branded_Home,73414,12131,10496,250,0.0,15198.75
2025-02-20,US,Organic,Email_Newsletter_Weekly,28954,4668,4512,134,0.0,11511.72
2025-02-20,US,Organic,Direct_Traffic,60408,9880,9384,286,0.0,31921.66
2025-02-20,UK,Paid Search,Competitor_Targeting,32458,1294,1240,73,3292.1,9149.97
2025-02-20,UK,Paid Search,Search_Retargeting,6061,251,218,10,519.46,1059.75
2025-02-20,UK,Paid Social,Social_Retargeting_DPA,47811,607,577,10,729.73,1072.96
2025-02-20,UK,Paid Social,TikTok_UGC_Collab,14559,216,203,4,218.63,378.28
2025-02-20,UK,Paid Social,IG_Showcase_Video,23119,348,318,8,425.05,882.51
2025-02-20,UK,Organic,SEO_NonBranded_Blog,4958,718,701,27,0.0,2010.74
2025-02-20,DE,Paid Search,Brand_Exact_Match,5718,227,201,11,573.48,1343.08
2025-02-20,DE,Paid Search,Shopping_Top_Products,17566,672,595,29,1367.94,4371.01
2025-02-20,DE,Paid Search,Competitor_Targeting,36458,1391,1243,57,3072.81,8262.11
2025-02-20,DE,Paid Social,TikTok_UGC_Collab,2379,40,36,0,43.16,0.0
2025-02-20,DE,Organic,Referral_Program,31574,3754,3414,134,0.0,7893.35
2025-02-20,FR,Paid Search,Competitor_Targeting,2732,110,104,5,260.49,438.95
2025-02-20,FR,Paid Search,Generic_Search_Q1,3337,131,119,7,307.31,963.95
2025-02-20,FR,Paid Social,TikTok_UGC_Collab,31436,460,395,6,547.72,491.84
2025-02-20,FR,Paid Social,FB_Prospecting_Q1,13806,218,202,3,221.09,245.71
2025-02-20,FR,Organic,Direct_Traffic,39369,5534,4997,140,0.0,15277.62
2025-02-20,FR,Organic,SEO_NonBranded_Blog,28718,4100,3588,93,0.0,8416.84
2025-02-20,AU,Paid Search,Shopping_Top_Products,32371,1162,1018,46,2166.33,4138.39
2025-02-20,AU,Paid Search,Generic_Search_Q1,2409,92,84,5,234.05,542.76
2025-02-20,AU,Paid Social,TikTok_UGC_Collab,6780,73,70,1,74.54,113.29
2025-02-20,AU,Organic,SEO_NonBranded_Blog,20979,3072,2905,79,0.0,7553.76
2025-02-20,AU,Organic,Email_Newsletter_Weekly,34183,4755,4169,129,0.0,10003.24
2025-02-20,AU,Organic,SEO_Branded_Home,1732,242,213,6,0.0,539.96
2025-02-21,US,Paid Search,Shopping_Top_Products,8748,241,211,9,659.15,803.03
2025-02-21,US,Paid Search,Generic_Search_Q1,14305,509,454,20,1620.08,2435.93
2025-02-21,US,Paid Search,Brand_Exact_Match,3033,99,92,5,310.15,655.08
2025-02-21,US,Paid Social,FB_Prospecting_Q1,70224,1083,1025,26,1689.88,1948.77
2025-02-21,US,Paid Social,TikTok_UGC_Collab,9387,150,134,2,178.47,214.77
2025-02-21,US,Organic,SEO_NonBranded_Blog,66270,12031,11574,352,0.0,45835.53
2025-02-21,UK,Paid Search,Generic_Search_Q1,19549,960,836,50,2334.33,8305.85
2025-02-21,UK,Paid Social,Social_Retargeting_DPA,27268,413,395,7,482.46,808.16
2025-02-21,UK,Organic,Referral_Program,10387,1588,1398,59,0.0,5292.79
2025-02-21,DE,Paid Search,Competitor_Targeting,34715,1173,1075,67,2789.89,7815.63
2025-02-21,DE,Paid Social,TikTok_UGC_Collab,19151,341,328,7,359.82,611.92
2025-02-21,DE,Organic,Direct_Traffic,40391,6543,6130,171,0.0,11098.5
2025-02-21,FR,Paid Search,Shopping_Top_Products,5146,177,167,8,438.43,836.64
2025-02-21,FR,Paid Search,Generic_Search_Q1,8640,375,342,15,916.96,1797.6
2025-02-21,FR,Paid Search,Competitor_Targeting,13937,559,523,32,1304.18,3831.85
2025-02-21,FR,Paid Social,FB_Prospecting_Q1,6939,98,83,1,121.61,80.91
2025-02-21,FR,Paid Social,TikTok_UGC_Collab,29052,380,351,6,480.94,677.38
2025-02-21,FR,Paid Social,Social_Retargeting_DPA,16913,319,301,7,389.64,189.35
2025-02-21,FR,Organic,SEO_Branded_Home,42171,6392,5478,115,0.0,12581.15
2025-02-21,AU,Paid Search,Brand_Exact_Match,24285,904,833,34,1928.66,4996.08
2025-02-21,AU,Paid Search,Competitor_Targeting,27534,1212,1134,46,2403.39,3820.2
2025-02-21,AU,Paid Social,FB_Prospecting_Q1,33677,489,441,8,488.86,872.93
2025-02-21,AU,Organic,Referral_Program,31334,4655,4109,124,0.0,11000.52
2025-02-21,AU,Organic,SEO_NonBranded_Blog,5115,727,658,19,0.0,1218.11
2025-02-21,AU,Organic,SEO_Branded_Home,6545,991,911,25,0.0,1374.45
2025-02-22,US,Paid Search,Generic_Search_Q1,44776,1502,1309,62,3789.99,7139.01
2025-02-22,US,Paid Search,Competitor_Targeting,37365,1479,1389,55,3841.83,6267.5
2025-02-22,US,Paid Search,Search_Retargeting,60694,2257,2164,116,6549.07,11401.95
2025-02-22,US,Paid Social,Social_Retargeting_DPA,12928,258,244,6,343.65,457.71
2025-02-22,US,Paid Social,IG_Showcase_Video,22506,350,303,7,462.8,662.3
2025-02-22,US,Organic,SEO_Branded_Home,44205,7801,7333,172,0.0,16187.42
2025-02-22,UK,Paid Search,Generic_Search_Q1,26462,1182,1091,39,2834.5,3440.3
2025-02-22,UK,Paid Social,FB_Prospecting_Q1,15512,242,227,5,266.82,460.87
2025-02-22,UK,Paid Social,TikTok_UGC_Collab,41286,551,491,11,681.49,508.26
2025-02-22,UK,Paid Social,IG_Showcase_Video,8823,109,98,1,120.14,62.23
2025-02-22,UK,Organic,Referral_Program,12098,1719,1511,37,0.0,4068.72
2025-02-22,UK,Organic,SEO_NonBranded_Blog,46231,7050,6787,239,0.0,24874.85
2025-02-22,DE,Paid Search,Search_Retargeting,27009,1250,1165,49,2521.47,6146.46
2025-02-22,DE,Paid Search,Shopping_Top_Products,3917,161,151,4,321.55,466.44
2025-02-22,DE,Paid Search,Competitor_Targeting,14148,543,474,16,1153.95,2213.39
2025-02-22,DE,Paid Social,Social_Retargeting_DPA,2966,49,43,0,49.6,0.0
2025-02-22,DE,Paid Social,FB_Prospecting_Q1,49815,635,541,10,650.83,1158.58
2025-02-22,DE,Paid Social,TikTok_UGC_Collab,13941,183,164,3,227.36,253.53
2025-02-22,DE,Organic,Referral_Program,40411,6313,5988,218,0.0,21501.1
2025-02-22,FR,Paid Search,Shopping_Top_Products,4001,165,151,6,404.72,847.51
2025-02-22,FR,Paid Search,Competitor_Targeting,39751,1428,1361,86,3836.1,9963.59
2025-02-22,FR,Paid Social,FB_Prospecting_Q1,14712,237,222,1,242.54,93.7
2025-02-22,FR,Paid Social,IG_Showcase_Video,6523,109,102,2,107.62,99.73
2025-02-22,FR,Organic,Direct_Traffic,8592,1266,1183,31,0.0,2542.38
2025-02-22,FR,Organic,SEO_Branded_Home,31490,5299,4648,142,0.0,13425.57
2025-02-22,FR,Organic,Email_Newsletter_Weekly,15643,2271,1958,52,0.0,5843.69
2025-02-22,AU,Paid Search,Search_Retargeting,17886,727,629,29,1536.48,4815.27
2025-02-22,AU,Paid Social,LinkedIn_B2B_LeadGen,27056,362,315,9,452.61,1165.61
2025-02-22,AU,Organic,Email_Newsletter_Weekly,25255,4386,3854,118,0.0,10713.1
2025-02-22,AU,Organic,SEO_Branded_Home,34871,4341,3982,117,0.0,10092.16
2025-02-23,US,Paid Search,Brand_Exact_Match,32382,1285,1166,55,3445.22,4648.83
2025-02-23,US,Paid Search,Generic_Search_Q1,38964,1616,1537,70,4246.49,10519.75
2025-02-23,US,Paid Search,Competitor_Targeting,63048,2800,2409,149,8238.94,19142.36
2025-02-23,US,Paid Social,LinkedIn_B2B_LeadGen,15964,246,210,3,288.5,187.8
2025-02-23,US,Organic,SEO_NonBranded_Blog,52401,7758,7138,250,0.0,27493.04
2025-02-23,US,Organic,Email_Newsletter_Weekly,11098,1697,1487,39,0.0,4630.13
2025-02-23,US,Organic,Referral_Program,55455,8287,7338,204,0.0,18805.39
2025-02-23,UK,Paid Search,Competitor_Targeting,5088,208,192,11,438.93,1281.22
2025-02-23,UK,Paid Search,Brand_Exact_Match,12649,512,444,19,1208.9,2566.83
2025-02-23,UK,Paid Search,Generic_Search_Q1,22599,906,810,38,1879.23,3739.92
2025-02-23,UK,Paid Social,LinkedIn_B2B_LeadGen,1280,16,15,0,16.55,0.0
2025-02-23,UK,Organic,SEO_NonBranded_Blog,21291,3035,2747,115,0.0,15778.87
2025-02-23,DE,Paid Search,Shopping_Top_Products,30696,1063,982,51,2268.02,6212.93
2025-02-23,DE,Paid Search,Search_Retargeting,7968,304,295,15,617.57,1989.58
2025-02-23,DE,Paid Social,Social_Retargeting_DPA,43586,537,505,12,487.9,882.71
2025-02-23,DE,Paid Social,TikTok_UGC_Collab,15365,267,252,6,243.81,393.47
2025-02-23,DE,Organic,Direct_Traffic,21651,3197,2915,54,0.0,5045.69
2025-02-23,DE,Organic,SEO_NonBranded_Blog,48108,7260,6625,210,0.0,23037.28
2025-02-23,DE,Organic,Referral_Program,31255,4476,4196,91,0.0,9306.96
2025-02-23,FR,Paid Search,Generic_Search_Q1,11984,420,362,14,1041.65,1327.8
2025-02-23,FR,Paid Search,Search_Retargeting,39724,1598,1479,80,3557.93,7945.01
2025-02-23,FR,Paid Search,Competitor_Targeting,35928,1176,1077,64,2386.39,8166.76
2025-02-23,FR,Paid Social,IG_Showcase_Video,34915,622,592,13,688.76,1355.52
2025-02-23,FR,Paid Social,TikTok_UGC_Collab,18361,237,208,5,291.78,259.78
2025-02-23,FR,Organic,SEO_Branded_Home,29773,4670,4039,118,0.0,12324.83
2025-02-23,FR,Organic,Email_Newsletter_Weekly,2393,311,300,9,0.0,913.53
2025-02-23,FR,Organic,SEO_NonBranded_Blog,40311,5543,5366,204,0.0,20785.18
2025-02-23,AU,Paid Search,Generic_Search_Q1,27500,1031,932,46,1891.47,5624.28
2025-02-23,AU,Paid Search,Competitor_Targeting,30138,1189,1110,54,2742.87,7178.61
2025-02-23,AU,Paid Search,Shopping_Top_Products,27114,1188,1143,42,2572.35,4019.67
2025-02-23,AU,Paid Social,TikTok_UGC_Collab,1732,21,19,0,22.5,0.0
2025-02-23,AU,Paid Social,FB_Prospecting_Q1,22042,376,340,3,373.23,253.64
2025-02-23,AU,Organic,Email_Newsletter_Weekly,14012,2406,2057,77,0.0,7063.41
2025-02-23,AU,Organic,SEO_Branded_Home,13112,2081,1880,69,0.0,8336.46
2025-02-24,US,Paid Search,Shopping_Top_Products,41512,1760,1628,83,4099.88,9144.23
2025-02-24,US,Paid Social,FB_Prospecting_Q1,16185,264,244,3,359.32,271.14
2025-02-24,US,Paid Social,IG_Showcase_Video,69111,923,792,15,1179.43,496.24
2025-02-24,US,Paid Social,LinkedIn_B2B_LeadGen,7960,108,92,1,118.66,74.08
2025-02-24,US,Organic,Referral_Program,41629,6820,6263,211,0.0,23822.91
2025-02-24,UK,Paid Search,Generic_Search_Q1,11614,476,437,11,1002.05,939.29
2025-02-24,UK,Paid Social,TikTok_UGC_Collab,55656,818,756,13,840.8,814.48
2025-02-24,UK,Paid Social,FB_Prospecting_Q1,2648,37,34,0,38.1,0.0
2025-02-24,UK,Paid Social,LinkedIn_B2B_LeadGen,24334,385,362,9,473.43,692.84
2025-02-24,UK,Organic,Referral_Program,27633,4248,3630,95,0.0,7543.83
2025-02-24,DE,Paid Search,Competitor_Targeting,6400,244,230,15,642.69,1794.56
2025-02-24,DE,Paid Social,Social_Retargeting_DPA,2582,31,28,0,31.72,0.0
2025-02-24,DE,Organic,Referral_Program,21908,3308,3063,103,0.0,9924.72
2025-02-24,DE,Organic,SEO_NonBranded_Blog,3450,514,469,10,0.0,795.32
